2.6200E+01	2.8850E+24	5.1010E+25
2.6370E+01	2.8870E+24	5.1390E+25
2.6540E+01	2.8880E+24	5.1770E+25
2.6720E+01	2.8900E+24	5.2150E+25
2.6900E+01	2.8920E+24	5.2530E+25
2.7080E+01	2.8940E+24	5.2910E+25
2.7260E+01	2.8960E+24	5.3300E+25
2.7440E+01	2.8970E+24	5.3690E+25
2.7620E+01	2.8990E+24	5.4080E+25
2.7800E+01	2.9010E+24	5.4470E+25
2.7980E+01	2.9020E+24	5.4870E+25
2.8170E+01	2.9040E+24	5.5260E+25
2.8350E+01	2.9060E+24	5.5660E+25
2.8540E+01	2.9070E+24	5.6060E+25
2.8720E+01	2.9080E+24	5.6480E+25
2.8910E+01	2.9100E+24	5.6880E+25
2.9100E+01	2.9110E+24	5.7280E+25
2.9290E+01	2.9130E+24	5.7690E+25
2.9490E+01	2.9140E+24	5.8100E+25
2.9680E+01	2.9150E+24	5.8510E+25
2.9870E+01	2.9170E+24	5.8920E+25
3.0070E+01	2.9180E+24	5.9330E+25
3.0270E+01	2.9190E+24	5.9750E+25
3.0470E+01	2.9200E+24	6.0170E+25
3.0660E+01	2.9220E+24	6.0580E+25
3.0860E+01	2.9230E+24	6.1000E+25
3.1070E+01	2.9240E+24	6.1430E+25
3.1270E+01	2.9250E+24	6.1850E+25
3.1460E+01	2.9250E+24	6.2290E+25
3.1670E+01	2.9260E+24	6.2710E+25
3.1870E+01	2.9270E+24	6.3140E+25
3.2080E+01	2.9280E+24	6.3570E+25
3.2290E+01	2.9290E+24	6.4000E+25
3.2500E+01	2.9300E+24	6.4440E+25
3.2710E+01	2.9310E+24	6.4870E+25
3.2920E+01	2.9320E+24	6.5310E+25
3.3130E+01	2.9330E+24	6.5750E+25
3.3350E+01	2.9330E+24	6.6190E+25
3.3560E+01	2.9340E+24	6.6630E+25
3.3780E+01	2.9350E+24	6.7080E+25
3.3990E+01	2.9350E+24	6.7520E+25
3.4210E+01	2.9360E+24	6.7970E+25
3.4430E+01	2.9370E+24	6.8470E+25
3.4650E+01	2.9380E+24	6.8920E+25
3.4870E+01	2.9380E+24	6.9370E+25
3.5090E+01	2.9390E+24	6.9830E+25
3.5320E+01	2.9390E+24	7.0280E+25
3.5540E+01	2.9400E+24	7.0740E+25
3.5770E+01	2.9400E+24	7.1200E+25
3.6000E+01	2.9410E+24	7.1660E+25
3.6220E+01	2.9410E+24	7.2120E+25
3.6450E+01	2.9410E+24	7.2580E+25
3.6690E+01	2.9410E+24	7.3050E+25
3.6920E+01	2.9420E+24	7.3510E+25
3.7150E+01	2.9420E+24	7.3980E+25
3.7380E+01	2.9420E+24	7.4450E+25
3.7620E+01	2.9420E+24	7.4920E+25
3.7860E+01	2.9440E+24	7.5480E+25
3.8100E+01	2.9440E+24	7.5960E+25
3.8340E+01	2.9440E+24	7.6430E+25
3.8580E+01	2.9440E+24	7.6910E+25
